year,state-name,sector-name,fuel-name,value
2000,Wisconsin,Transportation carbon dioxide emissions,All Fuels,29.87122
2000,Wisconsin,Electric Power carbon dioxide emissions,Coal,43.307292
2000,Wisconsin,Electric Power carbon dioxide emissions,Petroleum,0.242764
2000,Wisconsin,Electric Power carbon dioxide emissions,Natural Gas,1.139233
2000,Wisconsin,Electric Power carbon dioxide emissions,All Fuels,44.689288
2000,Wisconsin,Industrial carbon dioxide emissions,Coal,3.786708
2000,Wisconsin,Industrial carbon dioxide emissions,Petroleum,5.758178
2000,Wisconsin,Industrial carbon dioxide emissions,Natural Gas,7.764217
2000,Wisconsin,Industrial carbon dioxide emissions,All Fuels,17.309104
2000,Wisconsin,Total carbon dioxide emissions from all sectors,All Fuels,107.794425
2000,Wisconsin,Total carbon dioxide emissions from all sectors,Coal,47.522047
2000,Wisconsin,Total carbon dioxide emissions from all sectors,Petroleum,39.55565
2000,Wisconsin,Residential carbon dioxide emissions,Petroleum,3.001597
2000,Wyoming,Residential carbon dioxide emissions,Coal,0.029077
2000,Wyoming,Total carbon dioxide emissions from all sectors,Natural Gas,5.459953
2000,Wyoming,Residential carbon dioxide emissions,Natural Gas,0.676048
2000,Wyoming,Residential carbon dioxide emissions,All Fuels,0.817625
2000,Wyoming,Commercial carbon dioxide emissions,Coal,0.234901
2000,Wyoming,Commercial carbon dioxide emissions,Petroleum,0.220866
2000,Wyoming,Commercial carbon dioxide emissions,Natural Gas,0.54139
2000,Wyoming,Commercial carbon dioxide emissions,All Fuels,0.997157
2000,Wyoming,Transportation carbon dioxide emissions,Petroleum,6.85654
2000,Wyoming,Transportation carbon dioxide emissions,Natural Gas,0.782798
2000,Wyoming,Transportation carbon dioxide emissions,All Fuels,7.639338
2000,Wyoming,Electric Power carbon dioxide emissions,Coal,44.28685
2000,Wyoming,Electric Power carbon dioxide emissions,Petroleum,0.028634
2000,Wyoming,Electric Power carbon dioxide emissions,Natural Gas,0.100436
2000,Wyoming,Electric Power carbon dioxide emissions,All Fuels,44.415921
2000,Wyoming,Industrial carbon dioxide emissions,Coal,3.631082
2000,Wyoming,Industrial carbon dioxide emissions,Petroleum,2.611254
2000,Wyoming,Industrial carbon dioxide emissions,Natural Gas,3.35928
2000,Wyoming,Industrial carbon dioxide emissions,All Fuels,9.601616
2000,Wyoming,Total carbon dioxide emissions from all sectors,All Fuels,63.471657
2000,Wyoming,Total carbon dioxide emissions from all sectors,Coal,48.18191
2000,Wyoming,Total carbon dioxide emissions from all sectors,Petroleum,9.829794
2000,Wyoming,Residential carbon dioxide emissions,Petroleum,0.1125
2001,Alabama,Residential carbon dioxide emissions,Coal,0.00324
2001,Alabama,Total carbon dioxide emissions from all sectors,Natural Gas,17.780626
2001,Alabama,Total carbon dioxide emissions from all sectors,Coal,80.070372
2001,Alabama,Total carbon dioxide emissions from all sectors,All Fuels,133.32195
2001,Alabama,Industrial carbon dioxide emissions,All Fuels,21.579974
2001,Alabama,Industrial carbon dioxide emissions,Natural Gas,8.745382
2001,Alabama,Industrial carbon dioxide emissions,Petroleum,3.310055
2001,Alabama,Industrial carbon dioxide emissions,Coal,9.524537
2001,Alabama,Electric Power carbon dioxide emissions,All Fuels,74.548762
2001,Alabama,Electric Power carbon dioxide emissions,Natural Gas,3.797398
2001,Alabama,Electric Power carbon dioxide emissions,Petroleum,0.234785
2001,Alabama,Electric Power carbon dioxide emissions,Coal,70.516579
2001,Alabama,Transportation carbon dioxide emissions,All Fuels,31.472742
2001,Alabama,Transportation carbon dioxide emissions,Natural Gas,1.097726
2001,Alabama,Transportation carbon dioxide emissions,Petroleum,30.375016
2001,Alabama,Commercial carbon dioxide emissions,All Fuels,2.173252
2001,Alabama,Commercial carbon dioxide emissions,Natural Gas,1.444636
2001,Alabama,Commercial carbon dioxide emissions,Petroleum,0.7026
2001,Alabama,Commercial carbon dioxide emissions,Coal,0.026016
2001,Alabama,Residential carbon dioxide emissions,All Fuels,3.547219
2001,Alabama,Residential carbon dioxide emissions,Natural Gas,2.695484
2001,Alabama,Residential carbon dioxide emissions,Petroleum,0.848495
2001,Alabama,Total carbon dioxide emissions from all sectors,Petroleum,35.470951
2001,Alaska,Industrial carbon dioxide emissions,Coal,0.002163
2001,Alaska,Industrial carbon dioxide emissions,Petroleum,3.028255
2001,Alaska,Electric Power carbon dioxide emissions,All Fuels,3.25888
2001,Alaska,Electric Power carbon dioxide emissions,Natural Gas,1.734867
2001,Alaska,Electric Power carbon dioxide emissions,Petroleum,0.713324
2001,Alaska,Electric Power carbon dioxide emissions,Coal,0.810689
2001,Alaska,Transportation carbon dioxide emissions,All Fuels,14.728223
2001,Alaska,Transportation carbon dioxide emissions,Natural Gas,0.272311
2001,Alaska,Transportation carbon dioxide emissions,Petroleum,14.455912
2001,Alaska,Commercial carbon dioxide emissions,All Fuels,2.48499
2001,Alaska,Commercial carbon dioxide emissions,Natural Gas,0.849115
2001,Alaska,Commercial carbon dioxide emissions,Petroleum,1.009871
2001,Alaska,Commercial carbon dioxide emissions,Coal,0.626004
2001,Alaska,Residential carbon dioxide emissions,All Fuels,1.811724
2001,Alaska,Residential carbon dioxide emissions,Natural Gas,0.901075
2001,Alaska,Residential carbon dioxide emissions,Petroleum,0.833268
2001,Alaska,Residential carbon dioxide emissions,Coal,0.077381
2001,Alaska,Total carbon dioxide emissions from all sectors,Natural Gas,20.995988
2001,Alaska,Total carbon dioxide emissions from all sectors,Petroleum,20.040631
2001,Alaska,Total carbon dioxide emissions from all sectors,Coal,1.516237
2001,Alaska,Total carbon dioxide emissions from all sectors,All Fuels,42.552855
2001,Alaska,Industrial carbon dioxide emissions,All Fuels,20.269037
2001,Alaska,Industrial carbon dioxide emissions,Natural Gas,17.238619
2001,Arizona,Residential carbon dioxide emissions,Coal,9.50E-05
2001,Arizona,Total carbon dioxide emissions from all sectors,Natural Gas,12.902833
2001,Arizona,Residential carbon dioxide emissions,Natural Gas,1.933905
2001,Arizona,Residential carbon dioxide emissions,All Fuels,2.191566
2001,Arizona,Commercial carbon dioxide emissions,Coal,0.001048
2001,Arizona,Commercial carbon dioxide emissions,Petroleum,0.429905
2001,Arizona,Commercial carbon dioxide emissions,Natural Gas,1.660321
2001,Arizona,Commercial carbon dioxide emissions,All Fuels,2.091275
2001,Arizona,Transportation carbon dioxide emissions,Petroleum,32.261409
2001,Arizona,Transportation carbon dioxide emissions,Natural Gas,1.231761
2001,Arizona,Transportation carbon dioxide emissions,All Fuels,33.49317
2001,Arizona,Electric Power carbon dioxide emissions,Coal,39.004259
2001,Arizona,Electric Power carbon dioxide emissions,Petroleum,0.295054
2001,Arizona,Electric Power carbon dioxide emissions,Natural Gas,6.998693
2001,Arizona,Electric Power carbon dioxide emissions,All Fuels,46.298006
2001,Arizona,Industrial carbon dioxide emissions,Coal,1.384228
2001,Arizona,Industrial carbon dioxide emissions,Petroleum,2.325311
2001,Arizona,Industrial carbon dioxide emissions,Natural Gas,1.078154
2001,Arizona,Industrial carbon dioxide emissions,All Fuels,4.787693
2001,Arizona,Total carbon dioxide emissions from all sectors,All Fuels,88.861709
2001,Arizona,Total carbon dioxide emissions from all sectors,Coal,40.38963
2001,Arizona,Total carbon dioxide emissions from all sectors,Petroleum,35.569245
2001,Arizona,Residential carbon dioxide emissions,Petroleum,0.257566
2001,Arkansas,Residential carbon dioxide emissions,Petroleum,0.663506
2001,Arkansas,Residential carbon dioxide emissions,Natural Gas,1.998589
2001,Arkansas,Residential carbon dioxide emissions,All Fuels,2.662095
2001,Arkansas,Commercial carbon dioxide emissions,Petroleum,0.422012
2001,Arkansas,Commercial carbon dioxide emissions,Natural Gas,1.720764
2001,Arkansas,Commercial carbon dioxide emissions,All Fuels,2.142776
2001,Arkansas,Transportation carbon dioxide emissions,Petroleum,19.299039
2001,Arkansas,Transportation carbon dioxide emissions,Natural Gas,0.472779
2001,Arkansas,Transportation carbon dioxide emissions,All Fuels,19.771819
2001,Arkansas,Electric Power carbon dioxide emissions,Coal,25.070742
2001,Arkansas,Electric Power carbon dioxide emissions,Petroleum,0.668047
2001,Arkansas,Electric Power carbon dioxide emissions,Natural Gas,1.435251
2001,Arkansas,Electric Power carbon dioxide emissions,All Fuels,27.17404
2001,Arkansas,Industrial carbon dioxide emissions,Coal,1.025239
2001,Arkansas,Industrial carbon dioxide emissions,Petroleum,3.401511
2001,Arkansas,Industrial carbon dioxide emissions,Natural Gas,6.320103
2001,Arkansas,Industrial carbon dioxide emissions,All Fuels,10.746854
2001,Arkansas,Total carbon dioxide emissions from all sectors,All Fuels,62.497584
2001,Arkansas,Total carbon dioxide emissions from all sectors,Coal,26.095981
2001,Arkansas,Total carbon dioxide emissions from all sectors,Petroleum,24.454116
2001,Arkansas,Total carbon dioxide emissions from all sectors,Natural Gas,11.947487
2001,California,Total carbon dioxide emissions from all sectors,Petroleum,247.797159
2001,California,Total carbon dioxide emissions from all sectors,Natural Gas,131.355531
2001,California,Total carbon dioxide emissions from all sectors,All Fuels,385.559363
2001,California,Industrial carbon dioxide emissions,All Fuels,72.750508
2001,California,Industrial carbon dioxide emissions,Natural Gas,36.789165
2001,California,Industrial carbon dioxide emissions,Petroleum,31.566668
2001,California,Industrial carbon dioxide emissions,Coal,4.394674
2001,California,Electric Power carbon dioxide emissions,All Fuels,57.803172
2001,California,Electric Power carbon dioxide emissions,Natural Gas,52.995028
2001,California,Electric Power carbon dioxide emissions,Petroleum,2.796242
2001,California,Electric Power carbon dioxide emissions,Coal,2.011903
2001,California,Transportation carbon dioxide emissions,All Fuels,211.493318
2001,California,Transportation carbon dioxide emissions,Natural Gas,0.733638
2001,California,Transportation carbon dioxide emissions,Petroleum,210.759681
2001,California,Commercial carbon dioxide emissions,All Fuels,14.863528
2001,California,Commercial carbon dioxide emissions,Natural Gas,13.233792
2001,California,Commercial carbon dioxide emissions,Petroleum,1.62964
2001,California,Commercial carbon dioxide emissions,Coal,9.50E-05
2001,California,Residential carbon dioxide emissions,All Fuels,28.648837
2001,California,Residential carbon dioxide emissions,Natural Gas,27.603909
2001,California,Residential carbon dioxide emissions,Petroleum,1.044928
2001,California,Total carbon dioxide emissions from all sectors,Coal,6.406673
2001,Colorado,Total carbon dioxide emissions from all sectors,Natural Gas,24.433078
2001,Colorado,Total carbon dioxide emissions from all sectors,Petroleum,30.755345
2001,Colorado,Total carbon dioxide emissions from all sectors,Coal,38.1128
2001,Colorado,Total carbon dioxide emissions from all sectors,All Fuels,93.301223
2001,Colorado,Industrial carbon dioxide emissions,All Fuels,12.801168
2001,Colorado,Industrial carbon dioxide emissions,Natural Gas,9.040047
2001,Colorado,Industrial carbon dioxide emissions,Petroleum,3.124402
2001,Colorado,Industrial carbon dioxide emissions,Coal,0.636719
2001,Colorado,Electric Power carbon dioxide emissions,All Fuels,41.770988
2001,Colorado,Electric Power carbon dioxide emissions,Natural Gas,4.769785
2001,Colorado,Electric Power carbon dioxide emissions,Petroleum,0.147219
2001,Colorado,Electric Power carbon dioxide emissions,Coal,36.853985
2001,Colorado,Transportation carbon dioxide emissions,All Fuels,26.982445
2001,Colorado,Transportation carbon dioxide emissions,Natural Gas,0.574207
2001,Colorado,Transportation carbon dioxide emissions,Petroleum,26.408239
2001,Colorado,Commercial carbon dioxide emissions,All Fuels,4.42676
2001,Colorado,Commercial carbon dioxide emissions,Natural Gas,3.465281
2001,Colorado,Commercial carbon dioxide emissions,Petroleum,0.407805
2001,Colorado,Commercial carbon dioxide emissions,Coal,0.553674
2001,Colorado,Residential carbon dioxide emissions,All Fuels,7.319861
2001,Colorado,Residential carbon dioxide emissions,Natural Gas,6.583759
2001,Colorado,Residential carbon dioxide emissions,Coal,0.068423
2001,Colorado,Residential carbon dioxide emissions,Petroleum,0.66768
2001,Connecticut,Industrial carbon dioxide emissions,Petroleum,1.099643
2001,Connecticut,Industrial carbon dioxide emissions,Natural Gas,1.320525
2001,Connecticut,Industrial carbon dioxide emissions,All Fuels,2.420168
2001,Connecticut,Total carbon dioxide emissions from all sectors,All Fuels,41.566124
2001,Connecticut,Total carbon dioxide emissions from all sectors,Coal,3.811009
2001,Connecticut,Total carbon dioxide emissions from all sectors,Petroleum,29.905866
2001,Connecticut,Total carbon dioxide emissions from all sectors,Natural Gas,7.849249
2001,Connecticut,Residential carbon dioxide emissions,Coal,0.001048
2001,Connecticut,Residential carbon dioxide emissions,Petroleum,6.235933
2001,Connecticut,Residential carbon dioxide emissions,Natural Gas,2.225143
2001,Connecticut,Residential carbon dioxide emissions,All Fuels,8.462124
2001,Connecticut,Commercial carbon dioxide emissions,Coal,0.008577
2001,Connecticut,Commercial carbon dioxide emissions,Petroleum,1.892911
2001,Connecticut,Commercial carbon dioxide emissions,Natural Gas,2.407161
2001,Connecticut,Commercial carbon dioxide emissions,All Fuels,4.308649
2001,Connecticut,Transportation carbon dioxide emissions,Petroleum,16.733589
2001,Connecticut,Transportation carbon dioxide emissions,Natural Gas,0.167914
2001,Connecticut,Transportation carbon dioxide emissions,All Fuels,16.901503
2001,Connecticut,Electric Power carbon dioxide emissions,Coal,3.801384
2001,Connecticut,Electric Power carbon dioxide emissions,Petroleum,3.94379
2001,Connecticut,Electric Power carbon dioxide emissions,Natural Gas,1.728505
2001,Connecticut,Electric Power carbon dioxide emissions,All Fuels,9.473679
2001,Delaware,Residential carbon dioxide emissions,Coal,0.000286
2001,Delaware,Total carbon dioxide emissions from all sectors,Natural Gas,2.692667
2001,Delaware,Total carbon dioxide emissions from all sectors,Coal,3.647585
2001,Delaware,Total carbon dioxide emissions from all sectors,All Fuels,15.996317
2001,Delaware,Industrial carbon dioxide emissions,All Fuels,4.272171
2001,Delaware,Industrial carbon dioxide emissions,Natural Gas,1.043745
2001,Delaware,Industrial carbon dioxide emissions,Petroleum,2.807205
2001,Delaware,Industrial carbon dioxide emissions,Coal,0.421221
2001,Delaware,Electric Power carbon dioxide emissions,All Fuels,5.171447
2001,Delaware,Electric Power carbon dioxide emissions,Natural Gas,0.831619
2001,Delaware,Electric Power carbon dioxide emissions,Petroleum,1.115847
2001,Delaware,Electric Power carbon dioxide emissions,Coal,3.223982
2001,Delaware,Transportation carbon dioxide emissions,All Fuels,4.690734
2001,Delaware,Transportation carbon dioxide emissions,Natural Gas,0.003764
2001,Delaware,Transportation carbon dioxide emissions,Petroleum,4.686969
2001,Delaware,Commercial carbon dioxide emissions,All Fuels,0.684314
2001,Delaware,Commercial carbon dioxide emissions,Natural Gas,0.311068
2001,Delaware,Commercial carbon dioxide emissions,Petroleum,0.371149
2001,Delaware,Commercial carbon dioxide emissions,Coal,0.002097
2001,Delaware,Residential carbon dioxide emissions,All Fuels,1.177651
2001,Delaware,Residential carbon dioxide emissions,Natural Gas,0.502471
2001,Delaware,Residential carbon dioxide emissions,Petroleum,0.674894
2001,Delaware,Total carbon dioxide emissions from all sectors,Petroleum,9.656065
2001,District of Columbia,Residential carbon dioxide emissions,Coal,0.007814
2001,District of Columbia,Residential carbon dioxide emissions,Petroleum,0.086836
2001,District of Columbia,Total carbon dioxide emissions from all sectors,Natural Gas,1.62114
2001,District of Columbia,Total carbon dioxide emissions from all sectors,Petroleum,2.391095
2001,District of Columbia,Total carbon dioxide emissions from all sectors,Coal,0.070615
2001,District of Columbia,Total carbon dioxide emissions from all sectors,All Fuels,4.08285
2001,District of Columbia,Industrial carbon dioxide emissions,All Fuels,0.063725
2001,District of Columbia,Industrial carbon dioxide emissions,Petroleum,0.063725
2001,District of Columbia,Electric Power carbon dioxide emissions,All Fuels,0.156661
2001,District of Columbia,Electric Power carbon dioxide emissions,Petroleum,0.156661
2001,District of Columbia,Transportation carbon dioxide emissions,All Fuels,1.685401
2001,District of Columbia,Transportation carbon dioxide emissions,Natural Gas,0.016807
2001,District of Columbia,Transportation carbon dioxide emissions,Petroleum,1.668594
2001,District of Columbia,Commercial carbon dioxide emissions,All Fuels,1.378148
2001,District of Columbia,Commercial carbon dioxide emissions,Natural Gas,0.900068
2001,District of Columbia,Commercial carbon dioxide emissions,Petroleum,0.41528
2001,District of Columbia,Commercial carbon dioxide emissions,Coal,0.062801
2001,District of Columbia,Residential carbon dioxide emissions,All Fuels,0.798915
2001,District of Columbia,Residential carbon dioxide emissions,Natural Gas,0.704265
2001,Florida,Residential carbon dioxide emissions,Coal,0.014676
2001,Florida,Total carbon dioxide emissions from all sectors,Natural Gas,29.935673
2001,Florida,Residential carbon dioxide emissions,Natural Gas,0.877905
2001,Florida,Residential carbon dioxide emissions,All Fuels,1.430739
2001,Florida,Commercial carbon dioxide emissions,Coal,0.118644
2001,Florida,Commercial carbon dioxide emissions,Petroleum,2.019086
2001,Florida,Commercial carbon dioxide emissions,Natural Gas,2.78302
2001,Florida,Commercial carbon dioxide emissions,All Fuels,4.92075
2001,Florida,Transportation carbon dioxide emissions,Petroleum,98.619748
2001,Florida,Transportation carbon dioxide emissions,Natural Gas,0.395635
2001,Florida,Transportation carbon dioxide emissions,All Fuels,99.015384
2001,Florida,Electric Power carbon dioxide emissions,Coal,66.169336
2001,Florida,Electric Power carbon dioxide emissions,Petroleum,31.360691
2001,Florida,Electric Power carbon dioxide emissions,Natural Gas,20.675149
2001,Florida,Electric Power carbon dioxide emissions,All Fuels,118.205176
2001,Florida,Industrial carbon dioxide emissions,Coal,2.834761
2001,Florida,Industrial carbon dioxide emissions,Petroleum,5.778075
2001,Florida,Industrial carbon dioxide emissions,Natural Gas,5.203964
2001,Florida,Industrial carbon dioxide emissions,All Fuels,13.816801
2001,Florida,Total carbon dioxide emissions from all sectors,All Fuels,237.38885
2001,Florida,Total carbon dioxide emissions from all sectors,Coal,69.137417
2001,Florida,Total carbon dioxide emissions from all sectors,Petroleum,138.31576
2001,Florida,Residential carbon dioxide emissions,Petroleum,0.538158
2001,Georgia,Residential carbon dioxide emissions,Coal,0.003049
2001,Georgia,Total carbon dioxide emissions from all sectors,Natural Gas,18.853384
2001,Georgia,Residential carbon dioxide emissions,Natural Gas,6.580365
2001,Georgia,Residential carbon dioxide emissions,All Fuels,7.392505
2001,Georgia,Commercial carbon dioxide emissions,Coal,0.024396
2001,Georgia,Commercial carbon dioxide emissions,Petroleum,0.980017
2001,Georgia,Commercial carbon dioxide emissions,Natural Gas,2.777877
2001,Georgia,Commercial carbon dioxide emissions,All Fuels,3.78229
2001,Georgia,Transportation carbon dioxide emissions,Petroleum,60.94028
2001,Georgia,Transportation carbon dioxide emissions,Natural Gas,0.434976
2001,Georgia,Transportation carbon dioxide emissions,All Fuels,61.375256
2001,Georgia,Electric Power carbon dioxide emissions,Coal,68.657151
2001,Georgia,Electric Power carbon dioxide emissions,Petroleum,0.30807
2001,Georgia,Electric Power carbon dioxide emissions,Natural Gas,1.873197
2001,Georgia,Electric Power carbon dioxide emissions,All Fuels,70.838417
2001,Georgia,Industrial carbon dioxide emissions,Coal,4.822263
2001,Georgia,Industrial carbon dioxide emissions,Petroleum,6.215887
2001,Georgia,Industrial carbon dioxide emissions,Natural Gas,7.186969
2001,Georgia,Industrial carbon dioxide emissions,All Fuels,18.225119
2001,Georgia,Total carbon dioxide emissions from all sectors,All Fuels,161.613587
2001,Georgia,Total carbon dioxide emissions from all sectors,Coal,73.506859
2001,Georgia,Total carbon dioxide emissions from all sectors,Petroleum,69.253345
2001,Georgia,Residential carbon dioxide emissions,Petroleum,0.80909
2001,Hawaii,Total carbon dioxide emissions from all sectors,Natural Gas,0.153363
2001,Hawaii,Residential carbon dioxide emissions,Natural Gas,0.029532
2001,Hawaii,Residential carbon dioxide emissions,All Fuels,0.077095
2001,Hawaii,Commercial carbon dioxide emissions,Petroleum,0.144361
2001,Hawaii,Commercial carbon dioxide emissions,Natural Gas,0.096072
2001,Hawaii,Commercial carbon dioxide emissions,All Fuels,0.240433
2001,Hawaii,Transportation carbon dioxide emissions,Petroleum,9.529213
2001,Hawaii,Transportation carbon dioxide emissions,All Fuels,9.529213
2001,Hawaii,Electric Power carbon dioxide emissions,Coal,1.499017
2001,Hawaii,Electric Power carbon dioxide emissions,Petroleum,6.303001
2001,Hawaii,Electric Power carbon dioxide emissions,All Fuels,7.802018
2001,Hawaii,Industrial carbon dioxide emissions,Coal,0.192238
2001,Hawaii,Industrial carbon dioxide emissions,Petroleum,1.302214
2001,Hawaii,Industrial carbon dioxide emissions,Natural Gas,0.027759
2001,Hawaii,Industrial carbon dioxide emissions,All Fuels,1.522211
2001,Hawaii,Total carbon dioxide emissions from all sectors,All Fuels,19.17097
2001,Hawaii,Total carbon dioxide emissions from all sectors,Coal,1.691255
2001,Hawaii,Total carbon dioxide emissions from all sectors,Petroleum,17.326352
2001,Hawaii,Residential carbon dioxide emissions,Petroleum,0.047563
2001,Idaho,Residential carbon dioxide emissions,Coal,0.004479
2001,Idaho,Total carbon dioxide emissions from all sectors,Natural Gas,4.255448
2001,Idaho,Residential carbon dioxide emissions,Natural Gas,1.031398
2001,Idaho,Residential carbon dioxide emissions,All Fuels,1.444359
2001,Idaho,Commercial carbon dioxide emissions,Coal,0.035832
2001,Idaho,Commercial carbon dioxide emissions,Petroleum,0.267144
2001,Idaho,Commercial carbon dioxide emissions,Natural Gas,0.734963
2001,Idaho,Commercial carbon dioxide emissions,All Fuels,1.037939
2001,Idaho,Transportation carbon dioxide emissions,Petroleum,8.236001
2001,Idaho,Transportation carbon dioxide emissions,Natural Gas,0.357355
2001,Idaho,Transportation carbon dioxide emissions,All Fuels,8.593356
2001,Idaho,Electric Power carbon dioxide emissions,Petroleum,0.002986
2001,Idaho,Electric Power carbon dioxide emissions,Natural Gas,0.571556
2001,Idaho,Electric Power carbon dioxide emissions,All Fuels,0.574542
2001,Idaho,Industrial carbon dioxide emissions,Coal,1.031917
2001,Idaho,Industrial carbon dioxide emissions,Petroleum,1.334916
2001,Idaho,Industrial carbon dioxide emissions,Natural Gas,1.560177
2001,Idaho,Industrial carbon dioxide emissions,All Fuels,3.92701
2001,Idaho,Total carbon dioxide emissions from all sectors,All Fuels,15.577205
2001,Idaho,Total carbon dioxide emissions from all sectors,Coal,1.072227
2001,Idaho,Total carbon dioxide emissions from all sectors,Petroleum,10.24953
2001,Idaho,Residential carbon dioxide emissions,Petroleum,0.408482
2001,Illinois,Residential carbon dioxide emissions,Coal,0.055177
2001,Illinois,Total carbon dioxide emissions from all sectors,Natural Gas,50.716701
2001,Illinois,Residential carbon dioxide emissions,Natural Gas,23.097739
2001,Illinois,Residential carbon dioxide emissions,All Fuels,24.33195
2001,Illinois,Commercial carbon dioxide emissions,Coal,0.446751
2001,Illinois,Commercial carbon dioxide emissions,Petroleum,1.107111
2001,Illinois,Commercial carbon dioxide emissions,Natural Gas,10.228724
2001,Illinois,Commercial carbon dioxide emissions,All Fuels,11.782586
2001,Illinois,Transportation carbon dioxide emissions,Petroleum,64.002742
2001,Illinois,Transportation carbon dioxide emissions,Natural Gas,0.603103
2001,Illinois,Transportation carbon dioxide emissions,All Fuels,64.605844
2001,Illinois,Electric Power carbon dioxide emissions,Coal,82.641269
2001,Illinois,Electric Power carbon dioxide emissions,Petroleum,1.388261
2001,Illinois,Electric Power carbon dioxide emissions,Natural Gas,2.536424
2001,Illinois,Electric Power carbon dioxide emissions,All Fuels,86.565954
2001,Illinois,Industrial carbon dioxide emissions,Coal,10.406196
2001,Illinois,Industrial carbon dioxide emissions,Petroleum,13.190191
2001,Illinois,Industrial carbon dioxide emissions,Natural Gas,14.250711
2001,Illinois,Industrial carbon dioxide emissions,All Fuels,37.847098
2001,Illinois,Total carbon dioxide emissions from all sectors,All Fuels,225.133433
2001,Illinois,Total carbon dioxide emissions from all sectors,Coal,93.549392
2001,Illinois,Total carbon dioxide emissions from all sectors,Petroleum,80.86734
2001,Illinois,Residential carbon dioxide emissions,Petroleum,1.179035
2001,Indiana,Industrial carbon dioxide emissions,Coal,32.918004
2001,Indiana,Industrial carbon dioxide emissions,Petroleum,10.235052
2001,Indiana,Industrial carbon dioxide emissions,Natural Gas,12.939808
2001,Indiana,Industrial carbon dioxide emissions,All Fuels,56.092865
2001,Indiana,Total carbon dioxide emissions from all sectors,All Fuels,230.327818
2001,Indiana,Total carbon dioxide emissions from all sectors,Coal,148.720798
2001,Indiana,Total carbon dioxide emissions from all sectors,Petroleum,55.046426
2001,Indiana,Total carbon dioxide emissions from all sectors,Natural Gas,26.560593
2001,Indiana,Residential carbon dioxide emissions,Coal,0.058607
2001,Indiana,Residential carbon dioxide emissions,Petroleum,1.404923
2001,Indiana,Residential carbon dioxide emissions,Natural Gas,8.000559
2001,Indiana,Residential carbon dioxide emissions,All Fuels,9.464089
2001,Indiana,Commercial carbon dioxide emissions,Coal,0.474196
2001,Indiana,Commercial carbon dioxide emissions,Petroleum,0.931309
2001,Indiana,Commercial carbon dioxide emissions,Natural Gas,4.261536
2001,Indiana,Commercial carbon dioxide emissions,All Fuels,5.667041
2001,Indiana,Transportation carbon dioxide emissions,Petroleum,42.09412
2001,Indiana,Transportation carbon dioxide emissions,Natural Gas,0.397756
2001,Indiana,Transportation carbon dioxide emissions,All Fuels,42.491876
2001,Indiana,Electric Power carbon dioxide emissions,Coal,115.26999
2001,Indiana,Electric Power carbon dioxide emissions,Petroleum,0.381022
2001,Indiana,Electric Power carbon dioxide emissions,Natural Gas,0.960934
2001,Indiana,Electric Power carbon dioxide emissions,All Fuels,116.611947
2001,Iowa,Residential carbon dioxide emissions,Coal,0.069757
2001,Iowa,Total carbon dioxide emissions from all sectors,Natural Gas,11.696431
2001,Iowa,Residential carbon dioxide emissions,Natural Gas,3.7825
2001,Iowa,Residential carbon dioxide emissions,All Fuels,4.920187
2001,Iowa,Commercial carbon dioxide emissions,Coal,0.564728
2001,Iowa,Commercial carbon dioxide emissions,Petroleum,0.559969
2001,Iowa,Commercial carbon dioxide emissions,Natural Gas,2.442313
2001,Iowa,Commercial carbon dioxide emissions,All Fuels,3.567011
2001,Iowa,Transportation carbon dioxide emissions,Petroleum,18.101318
2001,Iowa,Transportation carbon dioxide emissions,Natural Gas,0.480414
2001,Iowa,Transportation carbon dioxide emissions,All Fuels,18.581732
2001,Iowa,Electric Power carbon dioxide emissions,Coal,36.041295
2001,Iowa,Electric Power carbon dioxide emissions,Petroleum,0.094884
2001,Iowa,Electric Power carbon dioxide emissions,Natural Gas,0.309213
2001,Iowa,Electric Power carbon dioxide emissions,All Fuels,36.445392
2001,Iowa,Industrial carbon dioxide emissions,Coal,5.554781
2001,Iowa,Industrial carbon dioxide emissions,Petroleum,4.493365
2001,Iowa,Industrial carbon dioxide emissions,Natural Gas,4.681991
2001,Iowa,Industrial carbon dioxide emissions,All Fuels,14.730137
2001,Iowa,Total carbon dioxide emissions from all sectors,All Fuels,78.244459
2001,Iowa,Total carbon dioxide emissions from all sectors,Coal,42.230561
2001,Iowa,Total carbon dioxide emissions from all sectors,Petroleum,24.317467
2001,Iowa,Residential carbon dioxide emissions,Petroleum,1.06793
2001,Kansas,Commercial carbon dioxide emissions,Coal,0.000762
2001,Kansas,Commercial carbon dioxide emissions,Petroleum,0.443772
2001,Kansas,Residential carbon dioxide emissions,Natural Gas,3.737804
2001,Kansas,Residential carbon dioxide emissions,Petroleum,0.498335
2001,Kansas,Residential carbon dioxide emissions,Coal,9.50E-05
2001,Kansas,Electric Power carbon dioxide emissions,Coal,33.427784
2001,Kansas,Transportation carbon dioxide emissions,All Fuels,17.447065
2001,Kansas,Transportation carbon dioxide emissions,Natural Gas,1.364152
2001,Kansas,Transportation carbon dioxide emissions,Petroleum,16.082913
2001,Kansas,Commercial carbon dioxide emissions,All Fuels,2.444979
2001,Kansas,Commercial carbon dioxide emissions,Natural Gas,2.000445
2001,Kansas,Total carbon dioxide emissions from all sectors,Natural Gas,14.212714
2001,Kansas,Total carbon dioxide emissions from all sectors,Petroleum,23.828179
